trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,142,142,147,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,143,143,121,1,onethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,144,144,160,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,145,145,113,1,onethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,146,146,0,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,147,147,91,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,148,148,12,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,149,149,18,1,twoone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,150,150,66,1,twoone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,151,151,19,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,152,152,44,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,153,153,83,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,154,154,27,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,155,155,74,1,twoone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,156,156,75,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,157,157,77,1,threefour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,158,158,104,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,159,159,117,1,threefour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,160,160,98,1,twoone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,0,161,161,158,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,,,,,,,space,2.6028,space,4.1472,space,25.1488,space,45.3494,space,1.5179,space,4.4449,"[-0.06680000000000008,-0.45100000000000007,-0.906]",twoone,"[-0.4668,-0.8746,-0.2942]",-3,1.7488,-85.65484619,37.07495117,1,0,0,response7disk_5,17.96942139,-0.888366699,1,0,0,rectangle_8,17.96942139,-0.888366699,1,0,0,3,17.96942139,-0.888366699,1,0,0,0,0,0,0,1,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]",onethree,"[-0.34920000000000007,-0.702,-0.5216]",-3,6.3002,-55.24298096,45.19232178,1,0,0,response7disk_5,8.521850586,1.620483398,1,0,0,rectangle_8,8.521850586,1.620483398,1,0,0,3,8.521850586,1.620483398,1,0,0,1,0,1,0,1,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,"[0.23120000000000007,-0.7726,-0.34120000000000006]",onethree,"[0.11359999999999992,0.6312,0.5213999999999999]",-4,2.4348,-30.17095947,53.75537109,1,0,0,response7disk_5,15.42425537,-4.099914551,1,0,0,rectangle_8,87.87255859,65.65783691,1,0,0,3,6.606506348,-0.034179688,1,0,0,2,0,2,0,1,response1disk_7,6,rectangle_4
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]",twoone,"[-0.9688,-0.38039999999999996,-0.41979999999999995]",-3,1.6993,-81.15759277,49.08166504,1,0,0,response7disk_5,20.83843994,-7.196105957,1,0,0,rectangle_8,20.83843994,-7.196105957,1,0,0,3,20.83843994,-7.196105957,1,0,0,3,0,3,0,1,,,
,,,,,,5fc3db936640b163a09d49b8,62c53a731525d49b87c7923a,2022-07-06_10h34.07.091,Colour_Asymmetry_Pilot,2022.1.3,MacIntel,60.0024001,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,"[-0.4276,0.0038000000000000256,-0.3256]",fourtwo,"[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]",-4,1.816,-40.90716553,53.23370361,1,0,0,response7disk_5,4.360717773,-6.427124023,1,0,0,rectangle_8,82.66949463,69.99102783,1,0,0,3,17.23944092,-3.378356934,1,0,0,4,0,4,0,1,response1disk_7,6,rectangle_4
