session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
62c53a4ce5224759483cd7ff,601a59260b84c52578005e4d,AWAITING REVIEW,2022-07-06 07:31:24.590000,2022-07-06 08:02:37.037000,1872.447,20,125,2,99,,8F964E17,Poland,Poland,DATA EXPIRED,Polish,"Polish, English",Poland,Male,DATA EXPIRED
62c53a4e92a902606b3a3162,6033fdc84080ea000c633420,AWAITING REVIEW,2022-07-06 07:31:26.620000,2022-07-06 08:01:53.588000,1826.968,21,49,1,100,,8F964E17,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,Yes
62c53a4f270234594f182ae0,5efe14f421bf492ccd0824e3,AWAITING REVIEW,2022-07-06 07:31:27.237000,2022-07-06 07:54:32.096000,1384.859,20,229,0,100,,8F964E17,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Female,Yes
62c53a50ecd659bb0b2aae8c,5f5235b79cd77749d6051ce6,RETURNED,2022-07-06 07:31:28.241000,,66684.811693,26,139,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53a519cc59c4ecebc80e8,61521e250ec8fac5185bc0cd,AWAITING REVIEW,2022-07-06 07:31:29.902000,2022-07-06 08:03:18.338000,1908.436,23,48,1,99,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, English",South Africa,Female,Yes
62c53a5258c7705bdcbb4b3a,60943427c11ddfd172f619e3,AWAITING REVIEW,2022-07-06 07:31:30.431000,2022-07-06 08:14:55.899000,2605.468,23,156,5,96,,NOCODE,Mexico,Mexico,Part-Time,Spanish,"English, Spanish",Mexico,Male,Yes
62c53a525cbfb4ed3c74f596,615046c5dc8d53b5ddf25d56,AWAITING REVIEW,2022-07-06 07:31:42.487000,2022-07-06 08:02:08.166000,1825.679,35,37,0,100,,No code,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a539cc59c4ecebc80ea,615ddbb6663eca2e59404f0d,RETURNED,2022-07-06 07:42:00.063000,,66053.035106,28,93,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53a5516a30c0af6b0f10b,5f2289c3248c55000cd85a11,AWAITING REVIEW,2022-07-06 07:31:33.880000,2022-07-06 07:50:32.423000,1138.543,21,184,1,100,,8F964E17,Poland,Poland,Part-Time,Polish,"Russian, Polish, English",Poland,Female,Yes
62c53a55d053baede748cfe7,5f502659e156d519cef558b7,AWAITING REVIEW,2022-07-06 07:31:40.007000,2022-07-06 08:00:50.562000,1750.555,25,97,1,100,,8F964E17,Poland,Poland,Full-Time,Polish,"English, Polish, Russian",Poland,Male,Yes
62c53a571ea850893376a8e9,61031f137855ff378d67c2fc,AWAITING REVIEW,2022-07-06 07:31:35.916000,2022-07-06 08:03:02.549000,1886.633,22,127,2,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, English",South Africa,Female,Yes
62c53a5907160c13dfb487db,5dfc2bdd77f86595eeaacdd1,AWAITING REVIEW,2022-07-06 07:31:48.800000,2022-07-06 07:55:45.850000,1437.05,34,357,0,100,,8F964E17,Australia,Australia,Unemployed (and job seeking),English,English,Australia,Male,No
62c53a59f799e9c1f976a8f6,6154d702c164d49259d6cc20,AWAITING REVIEW,2022-07-06 07:31:40.837000,2022-07-06 07:53:52.868000,1332.031,24,108,2,99,,8F964E17,Spain,Spain,"Not in paid work (e.g. homemaker', 'retired or disabled)",Spanish,"English, Spanish",Spain,Male,Yes
62c53a5c303bf8e23fd01cc9,6174302b527b34205b0cc8f4,AWAITING REVIEW,2022-07-06 07:39:58.123000,2022-07-06 08:29:07.632000,2949.509,28,80,1,100,,8F964E17,South Africa,South Africa,Part-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a5cf93e51d4ae53c7c8,611eb692e24d9c502523b4ba,AWAITING REVIEW,2022-07-06 07:32:45.371000,2022-07-06 08:07:22.465000,2077.094,22,4,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Female,Yes
62c53a5e3d012ff394c79244,6151e74c66fb9fb95b2f522e,AWAITING REVIEW,2022-07-06 07:31:42.396000,2022-07-06 08:05:09.159000,2006.763,20,112,3,98,,8F964E17,Nigeria,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,Nigeria,Female,Yes
62c53a5ff4ce245bc02aae95,6166a5b57ad6e81904d655bc,TIMED-OUT,2022-07-06 07:31:43.673000,,66669.526115,27,135,1,100,,,Mexico,Mexico,Due to start a new job within the next month,Spanish,"English, Spanish",Mexico,Male,Yes
62c53a6165f3d02f28d9d114,612e4052693c39ad35debf4f,AWAITING REVIEW,2022-07-06 07:31:49.197000,2022-07-06 08:00:43.891000,1734.694,33,107,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a643b716069deedd1f7,5f9a98ffdc3cd11ab49e32f2,RETURNED,2022-07-06 07:31:48.671000,,66664.549762,22,83,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53a6513458ccbebe36d39,613af1d83ec1a51d557b4dd2,AWAITING REVIEW,2022-07-06 07:31:49.640000,2022-07-06 07:57:33.274000,1543.634,23,40,0,100,,8F964E17,Mexico,Mexico,Other,Spanish,"English, French, Spanish",Mexico,Male,Yes
62c53a66758921578054f5ec,61274c5d48457b27bb106961,AWAITING REVIEW,2022-07-06 07:31:50.254000,2022-07-06 08:00:02.921000,1692.667,28,96,6,94,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a669c287cc7faf3dbd8,6115960976d56e7c9ef6daaa,AWAITING REVIEW,2022-07-06 07:32:38.151000,2022-07-06 07:51:42.219000,1144.068,22,138,1,100,,8F964E17,Hungary,Hungary,Part-Time,Hungarian,"Dutch, English, Hungarian",Hungary,Female,Yes
62c53a67deca570d4abc80d1,615211c71871ab62cb14cbe1,AWAITING REVIEW,2022-07-06 07:31:51.319000,2022-07-06 08:01:59.846000,1808.527,25,113,3,98,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Male,No
62c53a6cc6e828eebd792f39,5fb015142942a535524f55fc,AWAITING REVIEW,2022-07-06 07:38:57.583000,2022-07-06 08:02:51.509000,1433.926,26,290,3,100,,8F964E17,Italy,Italy,Part-Time,Italian,"English, Italian",Italy,Female,No
62c53a731525d49b87c7923a,5fc3db936640b163a09d49b8,RETURNED,2022-07-06 07:33:57.253000,,66536.035087,22,109,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53a74db91906583b6b51b,5bbfeaeb785edb0001fac427,AWAITING REVIEW,2022-07-06 07:32:54.316000,2022-07-06 08:00:09.650000,1635.334,29,654,7,98,,8F964E17,United States,Mexico,Full-Time,Spanish,"Spanish, English",United States,Male,No
62c53a75aab862575ef3dbe0,6170d42d0aa308aa60b180ec,AWAITING REVIEW,2022-07-06 07:32:05.124000,2022-07-06 07:58:07.192000,1562.068,24,68,0,100,,8F964E17,Chile,Chile,DATA EXPIRED,Spanish,"English, Spanish",Chile,Male,DATA EXPIRED
62c53a773c3942f0dbd9d0fd,615025cfceb970fd5d487a5d,AWAITING REVIEW,2022-07-06 07:41:59.544000,2022-07-06 08:43:08.825000,3669.281,34,100,4,96,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a7859ff2d2871bb4b08,5e82db3a0c58d9a091b848e2,AWAITING REVIEW,2022-07-06 07:32:12.083000,2022-07-06 08:03:06.128000,1854.045,23,47,0,100,,8F964E17,Italy,France,DATA EXPIRED,Italian,"Hungarian, English, French, Italian, Turkish",Italy,Female,Yes
62c53a7d710891b46175a7d9,603e51684835eaca90562e76,AWAITING REVIEW,2022-07-06 07:41:21.744000,2022-07-06 08:27:04.590000,2742.846,22,69,0,100,,8F964E17,Poland,Poland,Full-Time,Polish,"English, Polish, Russian",Poland,Female,No
62c53a80270234594f182ae8,60c5ae1d153847577f543609,AWAITING REVIEW,2022-07-06 07:32:43.483000,2022-07-06 07:53:26.415000,1242.932,29,41,0,100,,8F964E17,Zimbabwe,South Africa,Full-Time,DATA EXPIRED,English,Zimbabwe,Female,No
62c53a807f81ed87f953c7d4,615ec7c4f3481a9eec10e0e0,AWAITING REVIEW,2022-07-06 07:32:24.734000,2022-07-06 08:19:12.168000,2807.434,36,69,0,100,,8F964E17,South Africa,South Africa,Part-Time,DATA EXPIRED,English,South Africa,Female,No
62c53a81e76ea1e86072de72,6093e92dd23145f26f9bf2e6,AWAITING REVIEW,2022-07-06 07:32:17.444000,2022-07-06 07:53:33.177000,1275.733,22,106,1,100,,8F964E17,Greece,Greece,Full-Time,Greek,"Greek, English",Greece,Female,Yes
62c53a83cfff8ef2daef82de,6128cecf0227785e527007c6,AWAITING REVIEW,2022-07-06 07:32:19.827000,2022-07-06 08:05:04.167000,1964.34,22,122,1,100,,8F964E17,Spain,Spain,Other,Spanish,"Catalan, English, Spanish",Spain,Male,Yes
62c53a84b2daef25d43cd7ff,61372036e1916464a6165cf6,AWAITING REVIEW,2022-07-06 07:32:20.045000,2022-07-06 08:01:40.832000,1760.787,31,109,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Male,Yes
62c53a84bd4e8d528a60b849,61529431424a44b8051adf15,AWAITING REVIEW,2022-07-06 07:32:29.170000,2022-07-06 07:56:09.963000,1420.793,29,101,0,100,,8F964E17,Ukraine,Germany,Full-Time,Ukrainian,"English, German, Russian, Ukrainian",Ukraine,Female,No
62c53a853b716069deedd1fa,5f2664edcb7a443902254785,AWAITING REVIEW,2022-07-06 07:32:28.914000,2022-07-06 08:00:00.293000,1651.379,33,147,0,100,,8F964E17,South Africa,South Africa,Part-Time,DATA EXPIRED,"Afrikaans, English",South Africa,Female,Yes
62c53a85deca570d4abc80d5,5fe23f65878eaadb5e2c8ba1,AWAITING REVIEW,2022-07-06 07:32:21.369000,2022-07-06 08:09:38.283000,2236.914,33,292,0,100,,8F964E17,Italy,Italy,DATA EXPIRED,Italian,"English, Italian",Italy,Male,Yes
62c53a87d4c09d92ed7b8cdf,6151f2b1eb8fa757d78c04bd,RETURNED,2022-07-06 07:32:23.580000,,66629.859864,24,48,1,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53a8af30b92daefb4e187,610667edefdc1ad424021209,AWAITING REVIEW,2022-07-06 07:32:36.564000,2022-07-06 08:08:57.854000,2181.29,24,116,0,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,Yes
62c53a8b270234594f182ae9,607417a6a2b03d66922db6c1,AWAITING REVIEW,2022-07-06 07:32:39.054000,2022-07-06 07:58:01.011000,1521.957,24,136,5,97,,8F964E17,Portugal,Netherlands,Full-Time,Portuguese,"English, Portuguese, Spanish",Portugal,Female,No
62c53a8c54c23d5b03dab9d0,60d467290ccaa83b5536f47d,AWAITING REVIEW,2022-07-06 07:32:28.103000,2022-07-06 07:59:43.731000,1635.628,27,79,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,Yes
62c53a8cff858d40c7c8149d,5ea2bd8b006ae70616ae21ab,AWAITING REVIEW,2022-07-06 07:32:28.910000,2022-07-06 07:55:28.677000,1379.767,29,130,2,100,,8F964E17,Poland,Poland,Full-Time,Polish,"English, French, Polish",Poland,Female,No
62c53a914f260ff71db91f3a,613d091096ca434d703f77c5,AWAITING REVIEW,2022-07-06 07:32:40.809000,2022-07-06 07:52:08.432000,1167.623,23,175,0,100,,8F964E17,Italy,Italy,Part-Time,Italian,"Italian, English",Italy,Male,Yes
62c53a91b3254ef8c6ba96a7,5bfe92adaa5fa30001369e01,AWAITING REVIEW,2022-07-06 07:32:33.450000,2022-07-06 07:55:37.400000,1383.95,,158,0,100,,8F964E17,Poland,Poland,DATA EXPIRED,Polish,English,Poland,Male,Yes
62c53a921717f38ec2182ad3,5f26a9c838b9f84004646fec,AWAITING REVIEW,2022-07-06 07:32:34.436000,2022-07-06 07:56:58.829000,1464.393,32,75,0,100,,NOCODE,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Male,No
62c53a929b9a5a911048cfbd,5f8836a5fb70462a169fc0ac,AWAITING REVIEW,2022-07-06 07:36:57.303000,2022-07-06 07:59:09.139000,1331.836,26,335,5,99,,8F964E17,United Kingdom,Hungary,Part-Time,English,"German, Hungarian, English",United Kingdom,Male,Yes
62c53a92ecd659bb0b2aae92,6131df33c2388c23af8f09b1,AWAITING REVIEW,2022-07-06 07:32:34.111000,2022-07-06 08:02:23.175000,1789.064,33,61,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Female,No
62c53a971e2430229b129e64,60be4bf0987ab1493e8a7899,AWAITING REVIEW,2022-07-06 07:32:39.347000,2022-07-06 07:54:29.348000,1310.001,23,128,1,100,,8F964E17,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian, Chinese",Italy,Male,Yes
62c53a9a394159e382b487d0,60fd3d9e7434801d922cd2e0,AWAITING REVIEW,2022-07-06 07:32:42.952000,2022-07-06 07:55:50.682000,1387.73,20,85,1,100,,8F964E17,New Zealand,New Zealand,Other,English,English,New Zealand,Female,No
62c53a9a3c3942f0dbd9d101,5ec7b7f0079cdc22125201eb,AWAITING REVIEW,2022-07-06 07:32:42.047000,2022-07-06 08:10:52.599000,2290.552,31,95,2,98,,8F964E17,Greece,Greece,Full-Time,Greek,"English, Greek",Greece,Male,No
62c53a9c2f6e3a324060b81f,616ff9687de15c02fc267080,AWAITING REVIEW,2022-07-06 07:32:44.027000,2022-07-06 08:05:53.514000,1989.487,25,89,1,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,"Afrikaans, Dutch, English",South Africa,Female,Yes
62c53aa0aa2bc9b5bcef82fa,61516c7d3c833383901cdb54,AWAITING REVIEW,2022-07-06 07:32:58.924000,2022-07-06 08:04:59.415000,1920.491,37,110,0,100,,8F964E17,Spain,Spain,Full-Time,Catalan,"Catalan, Spanish, English",Spain,Male,No
62c53aa0aa2bc9b5bcef82fb,60db74fcb5f4526ce90594a1,AWAITING REVIEW,2022-07-06 07:33:14.192000,2022-07-06 08:04:31.822000,1877.63,27,157,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53aa445a7cef4ce9fa9ac,608ddb1cc919e2385b9868f6,AWAITING REVIEW,2022-07-06 07:32:52.144000,2022-07-06 08:00:49.827000,1677.683,39,61,0,100,,8F964E17,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"English, French, Portuguese",Portugal,Female,No
62c53aa518f098363fc36656,60dc18e21694539ca0df125a,AWAITING REVIEW,2022-07-06 07:32:53.067000,2022-07-06 08:09:14.614000,2181.547,26,69,4,95,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Male,Yes
62c53aa5c5861622af3fff69,5b992a5224a3450001fa3454,AWAITING REVIEW,2022-07-06 07:38:20.356000,2022-07-06 08:02:59.833000,1479.477,33,342,9,96,,8F964E17,Hungary,Hungary,Full-Time,Hungarian,English,Hungary,Male,Yes
62c53aa69c287cc7faf3dbde,610bd70078f2a0fdaf675802,TIMED-OUT,2022-07-06 07:32:54.174000,,66599.489973,25,149,4,97,,,Croatia,Germany,Part-Time,Croatian,"Croatian, English, Serbian",Croatia,Female,Yes
62c53aa86189787066353409,60f6eb7d1c74e967f259945c,AWAITING REVIEW,2022-07-06 07:33:00.870000,2022-07-06 08:10:15.193000,2234.323,19,89,1,100,,8F964E17,South Africa,South Africa,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,South Africa,Female,Yes
62c53aad9cc59c4ecebc80f6,60e9ea97d19e613e60a994da,AWAITING REVIEW,2022-07-06 07:33:26.331000,2022-07-06 07:59:25.044000,1558.713,21,112,1,100,,8F964E17,Zambia,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,Zambia,Male,Yes
62c53ab6fcc75bafadb0f10e,60df0768b4b2fa71f584a127,AWAITING REVIEW,2022-07-06 07:33:10.829000,2022-07-06 08:03:54.806000,1843.977,46,131,5,95,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Female,No
62c53ac9bfdcea14d8b4879c,6133586c82c52424d8d5ed6a,AWAITING REVIEW,2022-07-06 07:34:32.395000,2022-07-06 08:08:59.912000,2067.517,23,50,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Male,No
62c53b074fe15b429b53c7db,6167f106d8d301bd6433c8b1,AWAITING REVIEW,2022-07-06 07:34:36.428000,2022-07-06 07:58:37.993000,1441.565,46,222,1,100,,8F964E17,Spain,Spain,Full-Time,Spanish,"Catalan, English, Spanish",Spain,Male,No
62c53b2290b4718b2075a7bc,6134a29257aec791154425ae,AWAITING REVIEW,2022-07-06 07:35:01.051000,2022-07-06 08:04:07.639000,1746.588,26,139,0,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,Yes
62c53b2472c1aae8268437ff,5fb7cfde7808523cea8ee891,AWAITING REVIEW,2022-07-06 07:35:00.370000,2022-07-06 08:00:28.541000,1528.171,22,174,4,98,,8F964E17,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Male,Yes
62c53b54096d994294c36650,6114dd25344b8752a756f261,RETURNED,2022-07-06 07:36:02.048000,,66411.70869,33,54,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c53b5f12f839c363f3eecd,5f10d13957b4763f401690e5,AWAITING REVIEW,2022-07-06 07:36:17.729000,2022-07-06 08:06:48.239000,1830.51,38,161,1,100,,8F964E17,Zimbabwe,South Africa,Full-Time,DATA EXPIRED,English,Zimbabwe,Female,No
62c53b656a18727313bb4b0f,615c41d8146cba41c5be5a8c,TIMED-OUT,2022-07-06 07:36:05.106000,,66408.672737,40,98,3,98,,,Lesotho,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62c53b6ff6aa0dcafb182adb,6145fd744ef9af2c44486e81,AWAITING REVIEW,2022-07-06 07:36:18.785000,2022-07-06 08:07:49.379000,1890.594,20,100,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Female,Yes
62c53bb912f839c363f3eed2,60f4357cca3a9867c33ca65b,AWAITING REVIEW,2022-07-06 07:37:29.285000,2022-07-06 08:00:39.125000,1389.84,27,185,0,100,,8F964E17,Italy,Italy,Other,Italian,"English, Italian",Italy,Male,Yes
62c53c488fc9959af869a542,5fd3789cee06d705f5e783cc,AWAITING REVIEW,2022-07-06 07:40:12.511000,2022-07-06 08:12:40.512000,1948.001,23,143,3,97,,8F964E17,South Africa,South Africa,Part-Time,English,English,South Africa,Female,Yes
62c53c909f6109d1b7f3eea3,615dec01ca05f190dc303f91,AWAITING REVIEW,2022-07-06 07:43:16.630000,2022-07-06 08:12:29.208000,1752.578,21,39,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Female,Yes
62c53cb06b9a7133f2792f44,5cbb77bf418c540001641e67,AWAITING REVIEW,2022-07-06 07:41:42.152000,2022-07-06 08:15:32.231000,2030.079,24,130,0,100,,8F964E17,Poland,Poland,DATA EXPIRED,Polish,"Russian, Polish, English, German",Poland,Male,Yes
62c53cd057ad50af44d9d107,61633b443e445822fb1f24c9,AWAITING REVIEW,2022-07-06 07:42:43.627000,2022-07-06 08:49:48.619000,4024.992,24,82,0,100,,8F964E17,South Africa,South Africa,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,South Africa,Female,Yes
62c53cd1ec0c00c709b91f2e,6155e204cc071b306458dfff,AWAITING REVIEW,2022-07-06 07:42:09.420000,2022-07-06 08:02:46.018000,1236.598,22,176,0,100,,8F964E17,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,No
62c53e9ac2f4ae76cc69a556,5d7d467f306346001a7a6844,AWAITING REVIEW,2022-07-06 07:49:48.727000,2022-07-06 08:26:14.883000,2186.156,19,189,1,100,,8F964E17,Poland,Poland,Full-Time,Polish,"English, Polish",Poland,Male,Yes
62c53f83ff7fb3d324c36677,58c62eac444ade00010231a9,AWAITING REVIEW,2022-07-06 07:53:39.823000,2022-07-06 08:21:32.170000,1672.347,54,1103,6,100,,8F964E17,Italy,Italy,Full-Time,Italian,"English, Spanish, Italian, French",Italy,Male,No
62c5561c6aafd4167fd46dd3,616e5ae706e970fe0aff99b6,AWAITING REVIEW,2022-07-06 09:30:24.471000,2022-07-06 09:52:15.305000,1310.834,21,249,2,100,,8F964E17,Greece,Greece,Part-Time,Greek,"English, French, Greek",Greece,Male,Yes
62c5561d7f19ed338628bd6e,5b8c8e7d0c740e00019d55c3,AWAITING REVIEW,2022-07-06 09:30:06.918000,2022-07-06 10:00:31.813000,1824.895,36,868,3,100,,8F964E17,Mexico,Mexico,Full-Time,Spanish,"English, Spanish",Mexico,Male,DATA EXPIRED
62c5561defbf919e4800deff,603f6e643234e512fc197ae1,AWAITING REVIEW,2022-07-06 09:36:17.118000,2022-07-06 10:17:35.364000,2478.246,33,384,4,99,,8F964E17,Italy,Germany,Full-Time,Italian,"English, Italian",Italy,Male,No
62c5561e7800824eb1166815,60a57ec89138a40a4a5acc63,AWAITING REVIEW,2022-07-06 09:30:07.134000,2022-07-06 09:54:58.173000,1491.039,20,181,5,96,,8F964E17,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes
62c5561eb3080155d5c495a6,615c6b6db80030c2df00f6b7,AWAITING REVIEW,2022-07-06 09:30:08.705000,2022-07-06 09:49:30.573000,1161.868,22,464,2,100,,8F964E17,United Kingdom,United Kingdom,Full-Time,English,English,Pakistan,Female,No
62c5561f19b9e62dca3133ef,60ddfb3db6a71ad9ba75e387,AWAITING REVIEW,2022-07-06 09:30:46.902000,2022-07-06 10:03:31.201000,1964.299,19,320,1,100,,8F964E17,Hungary,Hungary,Unemployed (and job seeking),Hungarian,English,Hungary,Male,Yes
62c5599c57f3a82b564ebbed,5bb511c6689fc5000149c703,AWAITING REVIEW,2022-07-06 09:45:29.640000,2022-07-06 10:23:02.447000,2252.807,46,649,1,100,,8F964E17,Mexico,Mexico,Full-Time,Spanish,"English, Spanish",Mexico,Female,No
