session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
62bbfb7ed74ddac5d85e4cf0,613ad8b48a828fc1dafc5656,RETURNED,2022-06-29 07:13:02.794000,,56121.530803,25,78,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bbfb7edd33c6b4ecf3589a,611e3b4ed4f4616be7914ffd,AWAITING REVIEW,2022-06-29 07:14:34.200000,2022-06-29 07:36:02.851000,1288.651,20,93,0,100,,8F964E17,South Africa,South Africa,Other,DATA EXPIRED,English,South Africa,Female,Yes
62bbfb85363f6d75635e4ceb,616962d717541ecf23fbdf9c,AWAITING REVIEW,2022-06-29 07:13:14.222000,2022-06-29 07:36:50.407000,1416.185,30,127,0,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62bbfb8a6e16f86e54766a03,6070b67d921b68125705efd6,AWAITING REVIEW,2022-06-29 07:13:14.928000,2022-06-29 07:48:38.753000,2123.825,21,447,7,97,,8F964E17,United States,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, English, French",United States,Male,Yes
62bbfbb3f9b1e90a41468310,5f6a50062979ef0ee95ba54b,TIMED-OUT,2022-06-29 07:20:08.549000,,55695.826793,28,83,1,100,,,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No
62bbfbb8a10048a50e8850a2,6069f9a16164d8e1747bb021,AWAITING REVIEW,2022-06-29 07:14:29.760000,2022-06-29 07:39:23.874000,1494.114,20,237,0,100,,8F964E17,Latvia,Latvia,Full-Time,Latvian,"Latvian, English",Latvia,Female,No
62bbfc016205431a697012da,60b8db5feb283b86cce8de9f,RETURNED,2022-06-29 07:26:00.060000,,55344.341648,30,344,10,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bbfc731293aa7ae4dc47f9,5fe24f4dcb7697decd41db77,AWAITING REVIEW,2022-06-29 07:25:32.826000,2022-06-29 07:48:53.034000,1400.208,27,248,0,100,,8F964E17,Italy,Netherlands,Full-Time,Italian,"English, Italian",Italy,Female,No
62bbfcfedd33c6b4ecf358bd,6176966806de000024ed0ddf,AWAITING REVIEW,2022-06-29 07:19:31.273000,2022-06-29 07:43:44.324000,1453.051,25,220,1,100,,8F964E17,Poland,Poland,Part-Time,Polish,"English, French, Italian, Polish, Spanish",Poland,Female,No
62bbfd53d313bf8fcc97630a,60f728617e2331b19898ddbe,AWAITING REVIEW,2022-06-29 07:23:52.873000,2022-06-29 07:58:27.474000,2074.601,25,167,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Male,Yes
62bbfd5c577dd0fadc318cfe,5f194a84823da61b2d97e805,AWAITING REVIEW,2022-06-29 07:21:13.211000,2022-06-29 08:11:41.870000,3028.659,32,277,3,99,,8F964E17,Slovenia,Slovenia,Unemployed (and job seeking),Slovenian,"English, Slovenian, Serbian, Croatian, Spanish, German",Slovenia,Male,No
62bbfd986e16f86e54766a1a,60ed860a659535471b66e909,AWAITING REVIEW,2022-06-29 07:22:23.278000,2022-06-29 07:51:51.166000,1767.888,31,103,4,98,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, Armenian, English, Tongan",South Africa,Female,No
62bbfe39e7d7bc92b6617986,5ec01cb259458306e6be228f,AWAITING REVIEW,2022-06-29 07:24:48.616000,2022-06-29 07:46:43.657000,1315.041,39,267,2,100,,8F964E17,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
62bbfe3dc148725125af5eca,610188d5ae3b8a7623ef58c4,RETURNED,2022-06-29 07:24:48.956000,,55415.530465,34,8,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
